Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_writ,mem_used,mem_free,mem_buff,mem_cach
229,2.087,1.962,4096,219697152,11144224768,17382871040,2172776448,33525628928
230,14.274,7.537,49152,8945664,9280475136,19219410944,2172923904,33560477696
231,10.121,5.939,0,75427840,9165701120,19315019776,2172968960,33587666944
232,4.676,2.612,0,7045120,9047306240,19786055680,2173009920,33243127808
233,1.668,1.835,0,684032,8947855360,20025888768,2173009920,33105674240
234,2.748,2.706,0,4079616,8917377024,20302012416,2173034496,32864968704
235,0.5,1.542,0,0,8916017152,20303372288,2173034496,32864968704
236,0.5,1.25,0,0,8916127744,20303167488,2173034496,32864980992
237,0.251,0.459,0,0,8915288064,20304007168,2173034496,32864980992
238,0.541,1.374,0,0,8914739200,20304547840,2173034496,32864989184
239,0.417,1.377,0,180224,8915828736,20303454208,2173038592,32864989184
240,0.459,1.293,0,20480,8915484672,20303798272,2173038592,32864989184
241,0.584,0.876,0,24576,8917442560,20301840384,2173038592,32864989184
242,4.881,2.962,16384,3547136,8472604672,20753666048,2173046784,32864563200
243,3.995,3.329,0,5001216,8281210880,20949045248,2173059072,32864526336
244,0.585,1.713,0,1454080,8280170496,20950949888,2173063168,32864526336
245,0.917,1.459,0,561152,8274739200,20957261824,2173063168,32864526336
246,0.501,0.334,0,20480,8192671744,21039513600,2173063168,32864301056
247,9.106,7.069,0,3002368,8273444864,21412290560,2173063168,32413929472
248,24.571,11.051,0,913408,8321777664,21144883200,2173063168,32632827904
249,3.204,2.247,4096,202043392,8341872640,21124747264,2173067264,32632852480
250,12.814,8.626,0,36093952,8474165248,20991164416,2173153280,32633495552
251,18.029,8.008,2768896,97542144,8814714880,20545585152,2173202432,32733040640
252,14.798,3.126,4947968,6643712,8938123264,20418600960,2173214720,32735842304
253,27.608,7.667,0,20406272,8991698944,20356812800,2173272064,32741408768
254,39.047,7.232,7622656,112070656,9241309184,19910447104,2173292544,32934031360
255,43.198,8.665,118784,139583488,9500155904,19503984640,2173296640,33078333440
256,51.762,6.166,7704576,124878848,9763815424,19225296896,2173325312,33090854912
257,60.128,17.362,12288,28229632,9949044736,19032625152,2173435904,33092997120
258,50.845,10.27,2281472,114810880,10273898496,18595954688,2173566976,33199140864
259,45.937,10.905,5439488,113586176,10650439680,18103750656,2173652992,33306677248
260,67.562,17.008,4096,110034944,11145957376,17496436736,2173734912,33413005312
261,68.43,17.534,3993600,89751552,11615518720,16903688192,2173911040,33526890496
262,53.898,6.271,3649536,143790080,11657625600,16762671104,2174005248,33616338944
263,72.234,10.598,7831552,114561024,11849572352,16452485120,2174218240,33725591552
264,81.884,9.843,3231744,147722240,12241813504,15860244480,2174459904,33914830848
265,85.334,8.453,4431872,163119104,12564955136,15414976512,2174619648,34030067712
266,86.591,10.677,69632,182874112,12965822464,14682132480,2174795776,34353504256
267,84.812,13.347,7716864,23580672,13497511936,14257307648,2175025152,34243444736
268,84.024,10.778,4096,114302976,13603807232,14012006400,2175098880,34376806400
269,87.061,9.049,0,7102464,13736587264,14047326208,2175193088,34208116736
270,89.739,6.812,0,2822144,14062718976,13769101312,2175275008,34153902080
271,87.906,7.122,0,0,14424879104,13397745664,2175373312,34153893888
272,92.34,5.065,4096,372736,14748942336,13067722752,2175401984,34154000384
273,90.512,6.087,0,1052672,14864764928,12947079168,2175524864,34154078208
274,92.224,4.96,0,4632576,15023165440,12756697088,2175758336,34181726208
275,92.614,4.826,0,4943872,15235416064,12537929728,2175959040,34182258688
276,83.963,5.542,344064,2097152,15173689344,12593168384,2176049152,34182717440
277,45.017,4.774,344064,4091904,15135293440,12574453760,2176204800,34237730816
278,11.833,2.027,12288,6721536,14913777664,12767227904,2176335872,34265796608
279,11.597,1.674,348160,6107136,14907289600,12772552704,2176471040,34266472448
280,17.856,2.887,692224,75886592,14971039744,12714070016,2176532480,34266931200
281,17.615,3.905,16384,75026432,14197858304,13459578880,2176565248,34293772288
282,17.375,5.833,0,36675584,14143008768,13520596992,2176622592,34293141504
283,12.817,1.789,0,5705728,14183206912,13723127808,2176663552,34053021696
284,11.915,3.328,0,4063232,13968220160,13936578560,2176737280,34054234112
285,9.322,3.662,4096,78024704,13956390912,13884186624,2176778240,34124611584
286,12.993,6.019,16384,34643968,13304799232,14472441856,2176815104,34189635584
287,10.349,5.237,0,146071552,13287280640,14305193984,2176856064,34376601600
288,11.669,4.893,4096,100507648,13277220864,14367948800,2176876544,34339696640
289,19.034,7.479,16384,67178496,12096876544,15482355712,2176901120,34412965888
290,12.71,6.734,32768,53542912,11276615680,16286916608,2176946176,34438381568
291,11.375,3.833,0,36069376,11262570496,16522395648,2176978944,34225418240
292,7.235,2.287,0,4612096,11260395520,16531079168,2177019904,34224926720
293,8.375,4.703,16384,6721536,10430324736,17364836352,2177089536,34224140288
294,8.16,3.955,16384,12447744,10370666496,17920270336,2177167360,33743839232
295,8.34,3.195,0,5353472,10273759232,18265137152,2177212416,33502621696
296,3.98,1.451,0,1224704,10275729408,18262683648,2177228800,33502781440
297,4.241,1.04,0,1150976,10273955840,18264240128,2177261568,33502949376
298,5.834,1.89,0,196608,10279002112,18259079168,2177261568,33502982144
299,4.355,2.489,0,4816896,9820893184,18712481792,2177261568,33507868672
300,4.182,2.426,0,737280,9797730304,18669371392,2177261568,33574010880
301,5.818,3.098,0,372736,9819672576,18577547264,2177261568,33644634112
302,7.3,3.152,0,189190144,9782988800,18438873088,2177282048,33825054720
303,8.368,4.205,24576,129019904,9139613696,18902622208,2177290240,34006654976
304,5.437,3.513,4734976,82354176,9130868736,18789273600,2177302528,34129739776
305,3.867,2.121,0,2183168,9103179776,18778828800,2177318912,34166808576
306,0.875,0.541,0,0,9106067456,18775986176,2177318912,34166812672
307,0.543,1.421,0,36864,9024868352,18857213952,2177318912,34166816768
308,2.548,2.882,0,67674112,9017679872,19294736384,2177331200,33744244736
309,5.129,3.652,0,0,8997105664,19321004032,2177331200,33739137024
310,5.322,2.827,0,32288768,9016840192,19295387648,2177339392,33744441344
311,10.749,7.026,0,30703616,9065938944,19171942400,2177380352,33814085632
312,19.14,5.209,8011776,86908928,9355382784,18738155520,2177404928,33952079872
313,14.645,3.795,114688,104411136,9469976576,18652151808,2177437696,33925242880
314,18.771,2.805,0,9367552,9590296576,18525179904,2177458176,33929613312
315,28.542,2.576,0,0,9741737984,18372071424,2177458176,33929625600
316,43.852,3.525,0,4026368,9860206592,18258378752,2177462272,33929347072
317,30.017,4.45,16384,6283264,9256153088,18865483776,2177470464,33929146368
318,5.685,1.826,0,3321856,9279074304,18843308032,2177523712,33929281536
319,3.45,1.372,0,4673536,9279643648,18842230784,2177646592,33929535488
320,7.654,1.373,360448,1765376,9309466624,18811920384,2177699840,33929756672
321,11.665,2.698,0,5369856,9272352768,19281543168,2177744896,33505431552
322,34.18,18.17,0,1863680,9336066048,18985074688,2177761280,33734742016
323,25.365,4.839,4096,82468864,9526341632,18746097664,2177777664,33778905088
324,2.626,2.501,0,228638720,9532493824,18739908608,2177785856,33778917376
325,10.259,5.505,0,16576512,9552216064,18718560256,2177884160,33779781632
326,25.336,10.445,0,22089728,9718784000,18550177792,2177994752,33780563968
327,26.928,17.597,0,25526272,9878364160,18384990208,2178052096,33781927936
328,33.601,12.511,4096,135622656,10312695808,17762238464,2178088960,33959366656
329,32.522,11.12,0,158547968,10276786176,17682919424,2178166784,34065522688
330,62.259,18.271,2482176,178860032,10613821440,16891613184,2178236416,34504638464
331,54.45,8.984,9670656,130187264,10857979904,16789872640,2178244608,34362937344
332,64.683,14.195,14188544,23318528,11325620224,16206249984,2178355200,34473218048
333,68.174,14.201,8855552,140443648,11749302272,15562788864,2178383872,34681364480
334,83.99,7.2,81920,192950272,11727011840,15577899008,2178469888,34685370368
335,79.881,11.139,110592,183144448,12199501824,14753300480,2178764800,35022331904
336,86.379,9.137,90112,174858240,12592029696,14233493504,2178891776,35143794688
337,83.041,14.954,8294400,89964544,13130985472,13443072000,2178953216,35392532480
338,87.626,10.943,13275136,86339584,13549649920,13226897408,2179022848,35189231616
339,82.02,16.597,4812800,11378688,13680660480,13073522688,2179178496,35210072064
340,82.746,14.022,28672,79540224,14181076992,12424773632,2179522560,35346792448
341,74.79,12.563,2265088,166084608,14643499008,11811192832,2179571712,35485642752
342,86.588,9.954,8847360,133099520,14861979648,11400126464,2179727360,35670650880
343,85.816,11.7,4853760,175828992,15220830208,10917945344,2179903488,35786043392
344,89.908,8.757,10735616,127508480,15454044160,10547294208,2179952640,35919187968
345,91.772,7.557,4198400,168079360,15598272512,10201288704,2180104192,36114853888
346,85.251,10.282,4370432,198553600,15993741312,9690451968,2180153344,36222672896
347,78.827,12.147,12288,110383104,16230461440,9237729280,2180255744,36435300352
348,80.127,16.371,16384,60846080,16652541952,8998363136,2180329472,36250935296
349,87.869,10.22,0,5365760,16888909824,8744943616,2180337664,36262305792
350,90.468,8.309,0,1114112,17107337216,8459964416,2180341760,36318732288
351,90.313,8.601,0,1212416,17482293248,8017313792,2180345856,36375937024
352,92.51,6.736,0,2273280,17858093056,7577071616,2180448256,36430741504
353,92.346,7.11,1146880,1302528,18221498368,7189311488,2180526080,36446486528
354,92.86,6.054,540672,3530752,18468851712,6910976000,2180669440,36468891648
355,92.501,6.284,0,6905856,18701774848,6643277824,2180907008,36494831616
356,90.394,6.502,655360,2326528,19022909440,6312218624,2180935680,36497301504
357,88.828,6.492,0,1273856,18867093504,6462574592,2180976640,36497408000
358,89.553,6.992,851968,3555328,19174936576,6096191488,2181042176,36552544256
359,89.617,4.54,524288,6852608,19133775872,6107734016,2181222400,36580179968
360,77.413,5.394,118784,6815744,18996371456,6214455296,2181402624,36608471040
361,61.963,4.718,790528,7417856,18802974720,6376783872,2181603328,36637130752
