Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_writ,mem_used,mem_free,mem_buff,mem_cach
242,0.666,1.581,0,0,7122190336,19416948736,2215383040,35385274368
243,4.617,2.246,16384,4734976,6900617216,19644825600,2215395328,35385188352
244,5.25,3.612,0,4911104,6393630720,20158304256,2215415808,35384528896
245,13.255,11.326,0,2392064,6469459968,20537524224,2215452672,34934198272
246,21.322,8.105,0,1486848,6547316736,20240171008,2215456768,35153125376
247,8.574,3.053,0,30617600,6557741056,20229607424,2215456768,35153141760
248,1.878,1.085,0,194502656,6555586560,20231761920,2215469056,35153129472
249,15.459,9.436,0,26370048,6717722624,20067807232,2215563264,35153985536
250,18.372,12.626,6979584,80941056,6902009856,19809828864,2215825408,35221282816
251,21.972,6.558,8355840,138846208,7112118272,19421048832,2215825408,35392704512
252,51.382,14.802,98304,64315392,7507091456,18975662080,2215874560,35442380800
253,61.677,13.075,0,84086784,8145694720,18295320576,2215911424,35476299776
254,67.483,20.103,7716864,52920320,8902909952,17391022080,2215944192,35612114944
255,66.909,12.767,0,170426368,9095884800,16990556160,2215981056,35805794304
256,83.213,9.35,32768,167350272,9172312064,16862076928,2216009728,35850063872
257,80.178,9.488,7831552,156569600,9293901824,16437121024,2216099840,36142665728
258,86.243,10.854,2613248,188190720,9786527744,15716761600,2216226816,36359577600
259,87.867,4.912,1654784,207126528,10081120256,15417561088,2216259584,36360978432
260,88.326,10.335,3342336,182575104,10569879552,14612561920,2216464384,36664885248
261,87.317,10.722,2424832,203665408,11025055744,13838598144,2216574976,36978978816
262,84.622,14.793,9666560,91103232,11326816256,13422817280,2216656896,37093146624
263,87.12,10.895,11042816,11857920,11624570880,13427310592,2216751104,36793298944
264,85.408,10.135,57344,23162880,12096249856,12988518400,2216914944,36755030016
265,88,6.695,0,3616768,12227878912,12903550976,2216968192,36701102080
266,88.627,6.95,0,909312,12482551808,12670132224,2216988672,36673859584
267,89.569,6.715,0,692224,12530634752,12632293376,2217033728,36657041408
268,92.131,5.776,0,864256,12798062592,12342824960,2217144320,36673818624
269,93.81,4.768,0,1048576,13101449216,12031721472,2217267200,36673990656
270,94.567,4.137,0,454656,13313753088,11811721216,2217357312,36674281472
271,91.184,5.668,0,1568768,13545705472,11574341632,2217455616,36674400256
272,75.864,5.771,0,3633152,13491789824,11594063872,2217574400,36702011392
273,28.193,4.258,344064,5144576,13230796800,11822739456,2217639936,36730068992
274,19.02,2.388,438272,7426048,13309452288,11714953216,2217840640,36758298624
275,14.587,2.397,344064,6553600,12863700992,12131577856,2217902080,36787081216
276,18.908,2.4,688128,4952064,12951547904,12015648768,2217971712,36814336000
277,16.776,2.138,0,3608576,12992684032,11974299648,2218033152,36813885440
278,12.938,2.678,0,3039232,13067182080,11899224064,2218106880,36814020608
279,8.17,2.251,0,154521600,13091295232,11880992768,2218127360,36814213120
280,14.31,4.91,16384,33144832,12262068224,12689428480,2218426368,36836548608
281,8.503,4.106,0,72675328,12176207872,12719755264,2218487808,36893790208
282,10.175,5.213,0,42995712,12175159296,12856291328,2218545152,36760031232
283,8.645,4.198,0,97964032,12187054080,12658458624,2218565632,36951568384
284,11.005,4.21,16384,122392576,11756998656,12947886080,2218598400,37097897984
285,13.991,6.195,16384,80580608,10835800064,13808885760,2218618880,37167742976
286,14.201,7.016,16384,51625984,10198904832,14493990912,2218668032,37128212480
287,16.757,6.745,0,43757568,9048461312,15807467520,2218708992,36986023936
288,11.351,4.744,32768,14323712,8802455552,16309428224,2218754048,36745207808
289,7.695,3.227,0,6459392,8715583488,16618414080,2218782720,36531228672
290,7.137,3.237,0,5697536,8521256960,17059954688,2218807296,36290981888
291,5.914,2.957,0,6885376,8474963968,17381298176,2218823680,36023164928
292,4.695,1.454,16384,1683456,8474234880,17381781504,2218856448,36023320576
293,3.698,0.997,0,1576960,8472891392,17383219200,2218876928,36023050240
294,3.704,1.54,0,1642496,8471855104,17383964672,2218909696,36023283712
295,4.598,2.03,0,221184,8473079808,17382715392,2218909696,36023308288
296,5.638,2.156,0,4046848,7994126336,17863606272,2218921984,36021477376
297,4.175,2.046,0,978944,8019349504,17774694400,2218950656,36085071872
298,7.264,3.611,0,83369984,7971491840,17759408128,2218975232,36154765312
299,7.483,4.431,0,105779200,7345414144,18217779200,2218983424,36324306944
300,5.356,3.556,16384,120762368,7332585472,18037194752,2218983424,36518248448
301,4.255,2.712,114688,20844544,7324020736,17940623360,2218991616,36622692352
302,3.293,1.501,4734976,1638400,7283191808,17915863040,2218999808,36686946304
303,3.318,1.866,0,98304,7207600128,17992278016,2218999808,36686663680
304,2.739,2.988,0,138342400,7191867392,18463531008,2219028480,36237160448
305,4.465,3.348,0,16384,7197769728,18430676992,2219028480,36264501248
306,5.408,2.912,0,34910208,7216414720,18411741184,2219057152,36264517632
307,12.071,6.284,0,4247552,7403077632,18216030208,2219073536,36271472640
308,17.807,3.256,8011776,99131392,7482875904,18000437248,2219077632,36400963584
309,16.002,4.904,98304,115228672,7693508608,17717542912,2219102208,36472840192
