Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_write,mem_used,mem_free,mem_buff,mem_cach
13325,2.960,1.459,0,1040384,7643566080,10603503616,2897821696,41700749312
13326,3.944,1.079,0,1945600,7645351936,10601623552,2897821696,41700843520
13327,3.454,1.124,0,647168,7647477760,10599149568,2897821696,41700986880
13328,3.771,1.492,0,1024000,7649107968,10597482496,2897821696,41701154816
13329,3.376,1.792,0,32768,7651602432,10594897920,2897821696,41701195776
13330,4.281,1.579,0,1699840,7651590144,10594889728,2897821696,41701216256
13331,3.872,1.082,0,749568,7652970496,10593460224,2897821696,41701249024
13332,3.960,1.251,0,188416,7637700608,10608713728,2897821696,41701273600
13333,3.796,2.211,0,24576,7115730944,11130671104,2897821696,41701298176
13334,4.817,1.786,0,20480,7182798848,11063656448,2897821696,41701298176
13335,4.946,1.538,0,12288,7231696896,11014692864,2897821696,41701306368
13336,5.329,0.749,0,0,7283990528,10962296832,2897821696,41701310464
13337,6.608,1.330,0,815104,7329923072,10916265984,2897821696,41701310464
13338,4.691,2.117,0,53248,7107682304,11111301120,2897821696,41728675840
13339,0.416,1.249,0,0,7106641920,11112329216,2897821696,41728696320
13340,0.292,1.544,0,1028096,7106670592,11112214528,2897821696,41728700416
13341,0.292,0.334,0,0,7107272704,11111608320,2897821696,41728704512
13342,0.250,1.209,0,28610560,7107788800,11111092224,2897821696,41728704512
13343,0.542,1.292,0,516096,7108145152,11110637568,2897821696,41728794624
13344,0.250,1.293,0,20480,7107629056,11111153664,2897821696,41728794624
13345,0.417,1.292,0,12288,7108206592,11110662144,2897821696,41728798720
13346,0.250,0.375,0,0,7107936256,11110842368,2897821696,41728798720
13347,0.292,1.250,0,212992,7107723264,11111055360,2897821696,41728798720
13348,0.333,1.583,0,135168,7110926336,11107938304,2897821696,41728802816
13349,4.958,3.542,0,4423680,6414573568,11812302848,2897821696,41728049152
13350,3.142,2.639,16384,4190208,6380810240,11854213120,2897821696,41728024576
13351,0.209,0.668,0,0,6380572672,11854450688,2897821696,41728024576
13352,0.250,1.376,0,0,6380449792,11854696448,2897821696,41728024576
13353,0.167,1.209,0,0,6379937792,11855204352,2897821696,41728028672
13354,2.412,2.204,0,1896448,6282444800,11972939776,2897821696,41710780416
13355,4.384,2.589,0,1507328,6287638528,12153692160,2897821696,41529147392
13356,8.512,4.990,0,36114432,6485282816,11955097600,2897821696,41529462784
13357,11.125,5.064,0,4009984,6507237376,11913252864,2897821696,41543483392
13358,22.697,4.398,0,51904512,6714793984,11689410560,2897821696,41558634496
13359,22.720,2.547,0,7442432,6845591552,11583578112,2897821696,41531449344
13360,38.127,3.730,0,52760576,7003770880,11378163712,2897821696,41574662144
13361,43.797,5.537,16384,2613248,7190024192,11078008832,2897821696,41685770240
13362,28.613,1.749,0,692224,7203897344,11059572736,2897821696,41690169344
13363,4.245,1.748,4489216,23113728,7226359808,11028533248,2897821696,41698648064
13364,4.243,1.872,0,131072,7065640960,11189071872,2897821696,41698467840
13365,4.946,0.623,0,12288,7118180352,11136233472,2897821696,41698598912
13366,0.875,1.834,0,1323008,7124803584,11129438208,2897821696,41698689024
13367,0.209,1.293,0,0,7124619264,11129597952,2897821696,41698713600
13368,0.250,1.418,0,0,7123468288,11130548224,2897821696,41698750464
13369,0.835,1.085,0,0,7121154048,11132895232,2897821696,41698750464
13370,0.500,0.750,0,0,7089659904,11164327936,2897821696,41698811904
13371,0.417,1.335,0,81920,7090249728,11163688960,2897821696,41698836480
13372,0.418,2.088,0,0,7090675712,11163168768,2897821696,41698914304
13373,0.376,1.086,0,1683456,7091908608,11161751552,2897821696,41699106816
13374,0.417,0.667,0,0,7092002816,11161600000,2897821696,41699164160
13375,0.708,1.500,0,12288,7088680960,11165429760,2897821696,41699266560
13376,2.292,1.708,0,2248704,7025852416,11228733440,2897821696,41698668544
13377,4.538,1.374,0,0,7038619648,11215851520,2897821696,41698693120
13378,3.086,1.084,0,1253376,7086530560,11167932416,2897821696,41698701312
13379,0.334,0.584,0,0,7085006848,11169390592,2897821696,41698725888
13380,0.167,1.418,0,0,7085350912,11169075200,2897821696,41698729984
13381,0.250,1.459,0,0,7085740032,11168681984,2897821696,41698734080
13382,0.292,1.336,0,0,7085096960,11169325056,2897821696,41698734080
13383,0.334,0.667,0,106496,7086071808,11168350208,2897821696,41698734080
13384,0.208,0.792,0,0,7085940736,11168432128,2897821696,41698734080
13385,0.375,1.334,0,16384,7086223360,11168137216,2897821696,41698746368
13386,0.333,1.458,0,0,7083728896,11170566144,2897821696,41698746368
13387,0.208,1.251,0,0,7084433408,11169857536,2897821696,41698750464
13388,0.209,0.542,0,65536,7083339776,11170967552,2897821696,41698750464
13389,0.208,1.334,0,1720320,7082901504,11171405824,2897821696,41698750464
13390,0.167,1.335,0,0,7082364928,11171942400,2897821696,41698750464
13391,0.292,1.334,0,0,7082983424,11171315712,2897821696,41698758656
13392,0.250,1.252,0,0,7083696128,11170598912,2897821696,41698762752
13393,4.359,0.747,0,843776,7144087552,11109318656,2897821696,41698832384
13394,4.080,1.707,32768,8536064,7181598720,11069358080,2897821696,41699676160
13395,2.450,1.661,32768,12447744,7193112576,11058282496,2897821696,41698967552
13396,6.105,1.537,0,0,7253090304,10998165504,2897821696,41699000320
13397,5.041,1.488,0,0,7300370432,10950926336,2897821696,41699008512
13398,3.005,0.918,0,0,7330381824,10920927232,2897821696,41699012608
13399,3.122,1.873,0,4096,7363014656,10888261632,2897821696,41699028992
13400,3.283,1.787,0,65536,7396253696,10854973440,2897821696,41699028992
13401,3.077,1.788,0,0,7427489792,10823733248,2897821696,41699041280
13402,3.379,1.418,0,0,7455916032,10795331584,2897821696,41699041280
13403,3.087,1.168,0,557056,7477837824,10773405696,2897821696,41699045376
13404,4.447,2.120,0,6234112,7062151168,11189080064,2897821696,41699074048
13405,4.892,1.866,0,16384,7126904832,11124203520,2897821696,41699074048
13406,5.287,1.707,0,0,7176503296,11074256896,2897821696,41699078144
13407,5.278,0.956,0,131072,7207702528,11043008512,2897821696,41699086336
13408,6.398,1.329,0,0,7289757696,10961002496,2897821696,41699086336
13409,4.274,1.701,0,1155072,7318962176,10931720192,2897821696,41699090432
13410,3.445,1.785,0,0,7348707328,10901975040,2897821696,41699090432
13411,3.214,1.461,0,0,7379111936,10871615488,2897821696,41699094528
13412,3.044,0.876,0,208896,7409344512,10841325568,2897821696,41699094528
13413,2.713,1.544,0,12288,7439589376,10811080704,2897821696,41699094528
13414,3.658,1.912,0,520192,7467839488,10782875648,2897821696,41699098624
13415,3.870,1.831,0,167936,7481876480,10768838656,2897821696,41699098624
13416,5.110,1.703,0,122880,7084797952,11165884416,2897821696,41699098624
13417,4.415,1.083,0,0,7143739392,11106889728,2897821696,41699102720
13418,5.320,1.455,0,0,7186604032,11063783424,2897821696,41699123200
13419,5.604,1.910,0,679936,7041548288,11208839168,2897821696,41699147776
13420,6.053,1.949,0,0,7110270976,11140055040,2897821696,41699151872
13421,4.466,1.252,0,770048,7156314112,11093614592,2897821696,41699491840
13422,5.096,1.044,0,0,7203356672,11046518784,2897821696,41699495936
13423,10.071,1.623,0,393216,7250132992,10999271424,2897821696,41699540992
13424,9.723,1.489,0,1896448,7270838272,10978062336,2897821696,41699848192
13425,9.538,1.791,0,2330624,7312236544,10936426496,2897821696,41700036608
13426,7.564,1.538,0,811008,7094902784,11153494016,2897821696,41700229120
13427,6.977,1.121,0,0,7158243328,11090124800,2897821696,41700233216
13428,6.878,1.542,0,0,7210561536,11037822976,2897821696,41700233216
13429,8.018,1.537,0,0,7261347840,10986885120,2897821696,41700237312
13430,6.622,1.666,0,1007616,7316803584,10931380224,2897821696,41700245504
13431,4.455,1.665,0,53248,7131127808,11117137920,2897821696,41700253696
13432,4.940,1.328,0,0,7196971008,11051147264,2897821696,41700253696
13433,5.648,1.578,0,16384,7236145152,11011821568,2897821696,41700265984
13434,5.530,1.663,0,147456,7275323392,10972639232,2897821696,41700270080
13435,5.486,1.829,0,1073152,7309803520,10937978880,2897821696,41700360192
13436,4.655,0.831,0,1986560,7335182336,10912624640,2897821696,41700098048
13437,3.990,1.413,0,1146880,7369396224,10878140416,2897821696,41700261888
13438,4.638,1.656,0,1646592,7395409920,10851803136,2897821696,41700552704
13439,4.224,1.631,0,2633728,7422406656,10824658944,2897829888,41700667392
13440,3.619,1.872,0,1585152,7448252416,10799218688,2897829888,41700171776
13441,3.795,0.667,0,1269760,7482703872,10764505088,2897829888,41700392960
13442,4.254,1.710,0,520192,7525212160,10721918976,2897829888,41700495360
13443,5.565,1.703,0,184320,7566643200,10680492032,2897829888,41700532224
13444,5.489,1.414,0,1536000,7570755584,10676002816,2897829888,41700794368
13445,3.454,1.623,0,7663616,7572275200,10674663424,2897829888,41700466688
13446,3.909,0.665,0,1331200,7579799552,10666872832,2897829888,41700691968
13447,3.294,1.334,0,1712128,7582941184,10663694336,2897838080,41700720640
13448,3.008,1.880,0,1761280,7584903168,10661654528,2897838080,41700659200
13449,3.086,1.793,0,1568768,7586639872,10659618816,2897838080,41700900864
13450,3.507,1.169,0,1622016,7588749312,10657361920,2897838080,41700982784
13451,3.998,0.875,0,245760,7591837696,10654076928,2897838080,41701015552
13452,4.853,2.323,0,102400,7153745920,11092336640,2897838080,41701044224
13453,4.545,1.543,0,16384,7220801536,11025248256,2897838080,41701044224
13454,5.373,1.624,0,2596864,7262629888,10983411712,2897838080,41701052416
13455,5.939,1.246,0,630784,7301500928,10944434176,2897838080,41701052416
13456,4.925,0.918,0,901120,7329787904,10916106240,2897838080,41701150720
13457,4.883,1.795,0,872448,7366639616,10879086592,2897842176,41701257216
13458,5.145,1.452,0,970752,7402696704,10843332608,2897842176,41700913152
13459,4.027,1.702,0,1097728,7432941568,10812936192,2897842176,41701081088
13460,3.496,1.415,0,1368064,7470948352,10774761472,2897842176,41701183488
13461,3.344,1.087,0,1155072,7509778432,10735779840,2897842176,41701335040
13462,3.877,1.542,0,675840,7545671680,10699730944,2897842176,41701433344
13463,5.523,1.744,0,1552384,7574781952,10670379008,2897842176,41701560320
13464,3.875,1.583,0,970752,7599939584,10645549056,2897842176,41701224448
13465,4.674,0.793,0,2584576,7601811456,10643656704,2897842176,41701318656
13466,4.035,1.539,0,1847296,7612669952,10632445952,2897842176,41701548032
13467,3.577,1.539,0,774144,7604178944,10640908288,2897842176,41701584896
13468,4.697,1.621,0,131072,7610171392,10634776576,2897842176,41701691392
13469,4.201,1.581,0,24576,7615639552,10629267456,2897842176,41701732352
13470,3.509,0.627,0,118784,7621345280,10623520768,2897842176,41701756928
13471,3.591,1.545,0,761856,7624249344,10620616704,2897842176,41701789696
13472,4.436,1.741,0,655360,7630213120,10614554624,2897842176,41701879808
13473,3.668,1.667,0,1142784,7632556032,10612080640,2897842176,41702060032
13474,3.286,1.539,0,991232,7634591744,10610413568,2897842176,41701666816
13475,3.042,0.667,0,2732032,7637008384,10607857664,2897842176,41701814272
13476,3.588,1.669,0,1552384,7640641536,10604019712,2897842176,41701920768
13477,3.899,1.701,0,1064960,7643271168,10601226240,2897842176,41702084608
13478,3.958,1.625,0,1069056,7648137216,10596339712,2897842176,41702178816
13479,4.127,1.167,0,593920,7651848192,10592382976,2897842176,41702359040
13480,2.708,0.958,0,1568768,7654494208,10590130176,2897842176,41702023168
13481,3.950,1.372,0,1769472,7657472000,10587140096,2897842176,41702043648
13482,3.835,1.709,0,503808,7658758144,10585509888,2897842176,41702297600
13483,3.527,1.577,0,1105920,7660060672,10584096768,2897842176,41702408192
13484,3.422,0.918,0,135168,7660208128,10583953408,2897842176,41702412288
13485,4.406,1.164,0,1744896,7660953600,10583109632,2897842176,41702518784
13486,4.360,1.578,0,106496,7661469696,10582630400,2897842176,41702555648
13487,3.838,1.460,0,24576,7648100352,10595987456,2897842176,41702576128
13488,4.379,2.210,0,110592,7148212224,11095769088,2897842176,41702600704
13489,4.339,1.210,0,0,7221481472,11022524416,2897842176,41702600704
13490,5.318,1.496,0,0,7262396416,10981507072,2897842176,41702604800
13491,4.708,1.833,0,4096,7305998336,10937909248,2897842176,41702608896
13492,6.128,1.501,0,212992,7362772992,10880937984,2897842176,41702608896
13493,3.580,1.624,0,57344,7122616320,11093676032,2897842176,41729990656
13494,0.209,0.417,0,0,7122554880,11093753856,2897842176,41729990656
13495,0.292,1.292,0,1101824,7123001344,11093307392,2897842176,41729990656
13496,0.292,1.336,0,28475392,7123410944,11092873216,2897842176,41730011136
13497,0.333,1.417,0,0,7123976192,11092303872,2897842176,41730015232
13498,0.209,1.001,0,0,7125303296,11090870272,2897842176,41730015232
13499,0.333,0.750,0,0,7124996096,11091263488,2897842176,41730019328
13500,0.250,1.335,0,405504,7124643840,11091533824,2897842176,41730019328
13501,0.417,1.168,0,1515520,7125524480,11091406848,2897842176,41729265664
13502,0.459,1.376,0,0,7125327872,11091652608,2897842176,41729273856
13503,1.251,1.251,0,86016,7116931072,11100024832,2897842176,41729253376
13504,4.950,2.601,0,5849088,6398726144,11829997568,2897846272,41729196032
13505,2.010,2.303,16384,2813952,6382678016,11850145792,2897846272,41729130496
13506,0.333,1.541,0,0,6382071808,11850817536,2897846272,41729134592
13507,0.664,1.370,0,0,6381613056,11851276288,2897846272,41729134592
13508,0.458,0.541,0,20480,6306275328,11926614016,2897846272,41729134592
13509,3.920,3.211,0,2838528,6269296640,12190662656,2897846272,41509588992
13510,5.417,2.750,0,33681408,6289743872,12149514240,2897846272,41530298368
13511,9.444,6.619,0,3104768,6390579200,12046389248,2897846272,41530753024
13512,17.652,3.638,0,37175296,6593626112,11813629952,2897846272,41555320832
13513,20.955,2.882,0,25411584,6763597824,11637768192,2897846272,41559420928
13514,26.955,3.744,0,10584064,6898855936,11525148672,2897846272,41533906944
13515,40.251,4.885,0,43991040,7089577984,11258208256,2897846272,41606356992
13516,46.781,4.808,16384,704512,7222091776,11043602432,2897846272,41686933504
13517,19.559,1.665,0,692224,7250804736,11006242816,2897846272,41695277056
13518,4.115,0.790,4489216,23220224,7100411904,11152142336,2897846272,41699606528
13519,4.954,1.457,0,0,7116460032,11135905792,2897846272,41699627008
13520,2.963,1.294,0,1261568,7157035008,11095076864,2897846272,41699840000
13521,0.792,1.460,0,0,7160504320,11091509248,2897846272,41699840000
13522,0.918,1.252,0,0,7138967552,11112771584,2897846272,41700122624
13523,0.626,0.542,0,544768,7139782656,11111809024,2897846272,41700270080
13524,3.664,1.915,0,2289664,7078105088,11173920768,2897846272,41699696640
13525,4.580,1.374,0,20480,7118876672,11133169664,2897846272,41699700736
13526,1.752,1.418,0,1290240,7137513472,11114524672,2897846272,41699708928
13527,0.499,0.999,0,0,7138344960,11113705472,2897846272,41699713024
13528,0.250,0.750,0,0,7138820096,11113168896,2897846272,41699749888
13529,0.292,1.086,0,0,7138414592,11113574400,2897846272,41699749888
13530,0.500,1.540,0,0,7134736384,11117744128,2897846272,41699749888
13531,2.409,1.786,0,516096,7151333376,11100876800,2897846272,41699762176
13532,4.788,0.874,0,237568,7192256512,11058507776,2897846272,41699807232
13533,2.295,1.461,32768,11751424,7199985664,11049324544,2897846272,41700425728
13534,4.364,1.704,32768,3661824,7224377344,11025281024,2897846272,41699962880
13535,5.077,1.748,0,20480,7295303680,10954375168,2897846272,41699975168
13536,3.464,1.795,0,0,7328194560,10921422848,2897846272,41699987456
13537,3.004,0.918,0,0,7361941504,10887712768,2897846272,41699991552
13538,2.836,1.501,0,12288,7395471360,10854182912,2897846272,41699999744
13539,2.837,1.836,0,110592,7426973696,10822619136,2897846272,41700003840
13540,2.962,1.919,0,0,7459282944,10790367232,2897846272,41700003840
13541,3.630,1.502,0,0,7479361536,10770288640,2897846272,41700012032
13542,3.382,0.793,0,487424,7040696320,11208830976,2897846272,41700044800
13543,4.954,2.082,0,5689344,7099850752,11149725696,2897846272,41700044800
13544,5.029,1.704,0,3063808,7156146176,11093065728,2897846272,41700048896
13545,5.160,1.623,0,20480,7204208640,11044843520,2897846272,41700069376
13546,6.221,1.452,0,307200,7248318464,11000737792,2897846272,41700073472
13547,4.919,0.792,0,0,7315836928,10933219328,2897846272,41700073472
13548,3.501,1.792,0,12288,7350071296,10898984960,2897846272,41700081664
13549,3.001,1.917,0,5427200,7375691776,10873360384,2897846272,41700085760
13550,3.042,1.792,0,0,7406338048,10842652672,2897846272,41700089856
13551,3.085,1.376,0,118784,7437373440,10811621376,2897846272,41700093952
13552,3.470,0.920,0,0,7464673280,10784378880,2897846272,41700093952
13553,3.412,1.789,0,0,7488839680,10760220672,2897846272,41700093952
13554,4.395,2.280,0,270336,7055376384,11193667584,2897846272,41700102144
13555,4.699,1.580,0,20480,7125078016,11123924992,2897846272,41700102144
13556,5.165,1.333,0,0,7174361088,11074400256,2897846272,41700106240
13557,4.339,1.043,0,0,7215869952,11032891392,2897846272,41700106240
13558,5.322,2.037,0,49152,7083024384,11165589504,2897846272,41700253696
13559,4.742,1.664,0,1064960,7155142656,11093487616,2897846272,41700253696
13560,5.162,1.707,0,0,7195127808,11053207552,2897846272,41700261888
13561,4.873,0.791,0,98304,7229046784,11019259904,2897846272,41700265984
13562,11.287,1.333,0,1052672,7271260160,10976808960,2897850368,41700409344
13563,9.064,1.587,0,1478656,7307649024,10940055552,2897850368,41700601856
13564,7.580,1.666,0,2850816,7331360768,10915848192,2897854464,41700921344
13565,7.987,2.246,0,147456,7124254720,11122847744,2897854464,41700954112
13566,7.199,0.583,0,0,7199862784,11047190528,2897854464,41700954112
13567,7.872,1.791,0,0,7238828032,11008126976,2897854464,41700962304
13568,6.697,1.581,0,163840,7278141440,10968707072,2897854464,41700970496
13569,6.032,1.622,0,995328,7094267904,11152494592,2897854464,41700982784
13570,4.704,1.873,0,0,7155392512,11091476480,2897854464,41700982784
13571,4.908,0.541,0,0,7210631168,11036229632,2897854464,41700990976
13572,5.294,1.584,0,0,7259357184,10987278336,2897854464,41701011456
13573,5.939,1.703,0,536576,7293906944,10952708096,2897854464,41701015552
13574,8.326,2.061,0,2158592,7328342016,10917867520,2897854464,41701273600
13575,3.415,1.374,0,1830912,7352033280,10894442496,2897854464,41700909056
13576,4.324,1.164,0,1929216,7385968640,10860007424,2897854464,41701400576
13577,4.391,1.823,0,1560576,7410966528,10834784256,2897854464,41701535744
13578,4.212,1.585,0,1597440,7438741504,10807173120,2897854464,41701322752
13579,4.193,1.660,0,2437120,7482114048,10763669504,2897854464,41701396480
13580,4.279,1.163,0,1196032,7519580160,10725806080,2897854464,41701711872
13581,5.572,0.991,0,184320,7564562432,10680799232,2897854464,41701744640
13582,4.809,1.783,0,1064960,7589421056,10655821824,2897854464,41701838848
13583,5.056,1.880,0,2236416,7597539328,10647937024,2897854464,41701588992
13584,3.243,1.746,0,5685248,7601160192,10644082688,2897854464,41701814272
13585,3.579,1.082,0,1679360,7602839552,10642210816,2897854464,41701974016
13586,3.367,1.288,0,1835008,7606112256,10638647296,2897854464,41702223872
13587,3.899,1.701,0,1421312,7609393152,10635689984,2897854464,41701949440
13588,3.322,1.744,0,2736128,7611031552,10634059776,2897854464,41701785600
13589,4.442,1.411,0,151552,7616446464,10628501504,2897854464,41701879808
13590,4.295,1.585,0,122880,7148478464,11096428544,2897854464,41701904384
13591,4.585,1.459,0,0,7213608960,11031310336,2897854464,41701908480
13592,4.748,1.833,0,0,7253680128,10991239168,2897854464,41701908480
13593,5.449,1.747,0,0,7308812288,10936074240,2897854464,41701924864
13594,5.340,1.627,0,3088384,7340670976,10904039424,2897854464,41701994496
13595,4.695,0.623,0,2166784,7379304448,10865311744,2897854464,41702088704
13596,6.323,1.789,0,1306624,7407833088,10836766720,2897858560,41702215680
13597,3.586,1.751,0,765952,7441092608,10803859456,2897858560,41701814272
13598,4.319,1.578,0,638976,7475290112,10769502208,2897858560,41701974016
13599,4.491,1.580,0,1040384,7505473536,10739056640,2897858560,41702088704
13600,3.592,0.835,0,1863680,7539687424,10704728064,2897858560,41702252544
13601,3.414,1.624,0,741376,7575883776,10668388352,2897858560,41702363136
13602,5.333,1.708,0,1089536,7594958848,10649096192,2897858560,41702514688
13603,4.224,1.491,0,995328,7613231104,10631081984,2897858560,41702182912
13604,5.447,1.164,0,2215936,7631925248,10612359168,2897858560,41702285312
13605,3.243,1.123,0,888832,7633850368,10610352128,2897858560,41702449152
13606,4.263,1.697,0,561152,7638896640,10605228032,2897858560,41702535168
13607,5.315,1.607,0,122880,7632973824,10611118080,2897858560,41702559744
13608,4.110,1.785,0,49152,7638663168,10605363200,2897858560,41702608896
13609,4.953,0.825,0,126976,7645315072,10598559744,2897858560,41702637568
13610,4.239,1.413,0,1179648,7649632256,10594340864,2897858560,41702662144
13611,3.243,1.746,0,1216512,7654993920,10588684288,2897858560,41702809600
13612,4.065,1.493,0,548864,7658328064,10585223168,2897858560,41702936576
13613,3.249,1.666,0,1576960,7662026752,10581778432,2897858560,41702748160
13614,3.324,0.914,0,2215936,7664992256,10578780160,2897858560,41702690816
13615,3.705,1.332,0,1818624,7666716672,10576859136,2897858560,41702879232
13616,3.734,1.701,0,667648,7668932608,10574610432,2897858560,41702969344
13617,3.664,1.832,0,1077248,7673081856,10570153984,2897858560,41703137280
13618,4.667,1.280,0,647168,7677026304,10566184960,2897858560,41703161856
13619,2.835,0.750,0,1572864,7678414848,10565165056,2897858560,41702883328
13620,3.656,1.454,0,626688,7682506752,10560958464,2897858560,41702998016
13621,3.980,1.700,0,897024,7683702784,10559627264,2897858560,41703100416
13622,3.487,1.743,0,692224,7685357568,10557825024,2897858560,41703198720
13623,3.745,1.082,0,131072,7686189056,10556887040,2897858560,41703305216
13624,4.239,1.164,0,1667072,7687110656,10555998208,2897858560,41703321600
13625,4.551,1.779,0,151552,7689584640,10553442304,2897858560,41703378944
13626,4.002,1.501,0,1155072,7675793408,10567221248,2897858560,41703391232
13627,4.726,2.363,0,12288,7177547776,11065454592,2897858560,41703415808
13628,4.617,1.248,0,20480,7253864448,10989137920,2897858560,41703411712
13629,5.403,1.330,0,0,7290306560,10952630272,2897858560,41703419904
13630,4.833,1.583,0,274432,7328886784,10913873920,2897858560,41703424000
13631,6.370,1.665,0,172032,7386374144,10856398848,2897858560,41703428096
13632,3.038,2.122,0,36864,7148163072,11067396096,2897858560,41730793472
13633,0.333,0.583,0,0,7148023808,11067531264,2897858560,41730797568
13634,0.334,1.418,0,1036288,7148376064,11067154432,2897858560,41730797568
13635,0.292,1.209,0,12288,7149281280,11066249216,2897858560,41730797568
13636,0.334,1.377,0,28774400,7148498944,11066974208,2897858560,41730879488
13637,0.250,1.252,0,0,7149727744,11065741312,2897858560,41730883584
13638,0.250,0.417,0,20480,7148576768,11066863616,2897858560,41730887680
13639,0.292,1.376,0,0,7149363200,11066085376,2897858560,41730887680
13640,0.250,1.252,0,0,7148363776,11067084800,2897858560,41730887680
13641,0.334,1.501,0,294912,7148900352,11066548224,2897858560,41730887680
13642,1.251,1.334,0,65536,7138574336,11077357568,2897858560,41730859008
13643,5.116,3.161,0,6455296,6405832704,11820232704,2897858560,41730220032
13644,2.134,2.762,16384,2871296,6387634176,11843469312,2897858560,41730129920
13645,0.209,1.460,0,12288,6386216960,11845017600,2897858560,41730129920
13646,0.292,1.208,0,0,6385905664,11845316608,2897858560,41730134016
13647,0.209,0.626,0,0,6386360320,11844878336,2897858560,41730134016
13648,1.922,1.797,0,2170880,6289289216,11947122688,2897858560,41728258048
13649,4.865,2.869,0,1273856,6293319680,12144332800,2897858560,41531142144
13650,8.989,6.201,0,35827712,6488842240,11947831296,2897858560,41531469824
13651,15.187,4.855,0,3858432,6531121152,11893628928,2897858560,41538138112
13652,21.517,3.068,0,52064256,6685114368,11717095424,2897862656,41558306816
13653,23.899,2.909,0,7278592,6839291904,11585835008,2897862656,41533378560
13654,39.602,4.350,0,46895104,7003078656,11378487296,2897862656,41572761600
13655,48.612,5.719,0,8454144,7197249536,11070095360,2897862656,41684287488
13656,17.588,1.622,16384,745472,7226085376,11032723456,2897862656,41692307456
13657,4.570,0.706,4489216,14639104,7246065664,11004133376,2897862656,41700786176
13658,4.326,1.414,0,8597504,7087403008,11162566656,2897862656,41700581376
13659,4.988,1.663,0,0,7141621760,11108188160,2897862656,41700581376
13660,1.210,1.418,0,1269760,7147388928,11102253056,2897862656,41700651008
13661,0.917,1.209,0,0,7112003584,11137486848,2897862656,41700818944
13662,0.917,0.542,0,0,7112691712,11136499712,2897862656,41701117952
13663,0.668,1.337,0,729088,7122567168,11126472704,2897862656,41701244928
13664,4.087,1.668,0,1531904,7048937472,11200573440,2897862656,41700651008
13665,4.498,1.416,0,12288,7106539520,11142959104,2897862656,41700655104
13666,1.001,1.085,0,1282048,7110881280,11138568192,2897862656,41700663296
13667,0.333,0.916,0,0,7110324224,11139006464,2897862656,41700700160
13668,0.250,1.586,0,0,7110914048,11138433024,2897862656,41700700160
13669,0.625,1.249,0,0,7108345856,11141423104,2897862656,41700700160
13670,1.208,1.541,0,0,7123193856,11126878208,2897862656,41700732928
13671,4.088,0.918,0,700416,7162404864,11086413824,2897862656,41700765696
13672,3.539,1.124,32768,9302016,7177691136,11070021632,2897862656,41700806656
13673,3.254,1.502,32768,7725056,7193243648,11054235648,2897862656,41700925440
13674,5.377,1.917,0,40960,7264940032,10982526976,2897862656,41700937728
13675,3.953,1.623,0,12288,7296303104,10951163904,2897862656,41700954112
13676,3.253,0.626,0,0,7325270016,10922168320,2897862656,41700966400
13677,2.881,1.628,0,12288,7354720256,10892709888,2897862656,41700974592
13678,2.966,1.629,0,0,7386165248,10861293568,2897862656,41700978688
13679,3.167,1.708,0,102400,7417094144,10830307328,2897862656,41700978688
13680,3.211,1.626,0,0,7446061056,10801340416,2897862656,41700978688
13681,3.004,0.834,0,0,7467646976,10779787264,2897862656,41700986880
13682,4.464,2.295,0,6283264,7042383872,11204845568,2897862656,41701015552
13683,4.873,1.708,0,1511424,7112556544,11134652416,2897862656,41701023744
13684,5.350,2.240,0,0,7158898688,11088035840,2897862656,41701027840
13685,5.287,1.082,0,311296,7192670208,11054260224,2897862656,41701031936
13686,5.951,1.040,0,0,7272325120,10974605312,2897862656,41701031936
13687,3.513,1.798,0,12288,7303593984,10943066112,2897862656,41701040128
13688,3.247,1.707,0,6205440,7334154240,10912559104,2897862656,41701044224
13689,3.408,1.538,0,0,7366897664,10879819776,2897862656,41701048320
13690,2.837,1.001,0,180224,7402778624,10843889664,2897862656,41701048320
13691,3.157,1.537,0,0,7434108928,10812559360,2897862656,41701048320
13692,3.537,1.789,0,0,7457918976,10788802560,2897862656,41701052416
13693,3.507,1.962,0,184320,7018369024,11228295168,2897862656,41701052416
13694,5.415,2.026,0,0,7075045376,11171573760,2897862656,41701056512
13695,5.029,0.665,0,16384,7132327936,11114237952,2897862656,41701060608
13696,5.364,1.497,0,0,7180963840,11065102336,2897862656,41701191680
13697,4.702,2.497,0,49152,7033569280,11212484608,2897862656,41701203968
13698,4.813,1.784,0,0,7113297920,11132727296,2897862656,41701216256
13699,4.661,1.706,0,163840,7143997440,11102023680,2897862656,41701228544
13700,4.956,0.666,0,0,7193657344,11052269568,2897862656,41701240832
13701,10.778,1.831,0,684032,7235809280,11010080768,2897862656,41701236736
13702,11.065,1.858,0,1519616,7259873280,10985648128,2897862656,41701490688
13703,8.378,1.667,0,3366912,7295393792,10949627904,2897862656,41701810176
13704,7.965,1.501,0,696320,7077294080,11167543296,2897862656,41701937152
13705,6.742,1.124,0,16384,7125524480,11119271936,2897862656,41701945344
13706,6.997,1.499,0,0,7186472960,11058335744,2897862656,41701941248
13707,8.288,1.458,0,16384,7235674112,11008970752,2897862656,41701949440
13708,6.623,1.573,0,1064960,7280627712,10964008960,2897862656,41701957632
13709,4.748,1.583,0,221184,7098605568,11146031104,2897862656,41701965824
