Second,total_cpu_usage_usr,total_cpu_usage_sys,disk_read,disk_writ,mem_used,mem_free,mem_buff,mem_cach
905,0.167,0.334,0,434176,4620726272,18391461888,2304253952,38532435968
906,0.499,0.998,0,0,4620021760,18392150016,2304253952,38532435968
907,2.121,2.121,0,30801920,4613484544,18404937728,2304253952,38532411392
908,5.465,3.338,0,5226496,3949330432,19071225856,2304258048,38532018176
909,0.794,1.672,16384,1441792,3942219776,19082063872,2304266240,38531969024
910,0.208,0.458,0,0,3941908480,19082375168,2304266240,38531969024
911,0.042,1.043,0,0,3941314560,19082952704,2304266240,38531969024
912,0.5,1.376,0,20480,3858014208,19166453760,2304266240,38531743744
913,3.837,3.42,0,2588672,3847270400,19424641024,2304274432,38290731008
914,4.042,1.667,0,30466048,3854045184,19390173184,2304278528,38318145536
915,8.568,5.25,0,6602752,3953012736,19273449472,2304299008,38333394944
916,13.769,3.536,8798208,102158336,4159664128,18975301632,2304307200,38419873792
917,20.455,4.008,0,24084480,4298539008,18725289984,2304315392,38526341120
918,21.544,4.151,0,96665600,4419944448,18626457600,2304327680,38504370176
919,32.494,2.106,0,12288,4589584384,18453618688,2304327680,38504656896
920,39.992,1.827,0,0,4713725952,18328358912,2304327680,38504677376
921,17.757,2.126,0,856064,4772519936,18266943488,2304327680,38504824832
922,6.271,1.453,0,126976,4811251712,18227662848,2304327680,38504824832
923,4.498,1.583,0,2002944,4834377728,18203885568,2304372736,38505033728
924,0.418,0.752,0,5160960,4835504128,18202316800,2304425984,38505406464
925,7.22,1.245,524288,774144,4875546624,18161909760,2304434176,38505697280
926,8.921,2.158,0,647168,4595335168,18417307648,2304454656,38529912832
927,4.545,1.334,0,0,4614746112,18394546176,2304454656,38533160960
928,3.165,1.083,0,0,4615327744,18393964544,2304454656,38533160960
929,3.083,0.458,0,0,4616421376,18392870912,2304454656,38533160960
930,3.206,0.958,0,0,4616724480,18392547328,2304454656,38533165056
931,1.71,1.084,0,12288,4622446592,18386808832,2304454656,38533177344
932,0.333,1.291,0,307200,4623110144,18386157568,2304454656,38533181440
933,0.208,1.376,0,0,4624154624,18385096704,2304454656,38533181440
934,0.624,0.25,0,0,4619542528,18390171648,2304454656,38533181440
935,0.375,1.167,0,434176,4619374592,18391093248,2304454656,38532788224
936,0.292,1.25,0,0,4619116544,18391343104,2304454656,38532788224
937,1.669,1.753,0,17027072,4612546560,18404073472,2304454656,38532730880
938,4.873,2.666,0,18006016,3953389568,19065356288,2304466944,38532337664
939,1.506,1.171,16384,2719744,3942731776,19079753728,2304475136,38532210688
940,0.125,1.126,0,0,3942174720,19080310784,2304475136,38532210688
941,0.25,1.376,0,20480,3867865088,19154767872,2304475136,38532182016
942,4.643,3.317,0,2617344,3844894720,19424473088,2304479232,38291365888
943,4.645,1.991,0,409600,3856035840,19386318848,2304479232,38318456832
944,7.46,4.82,0,35569664,4035825664,19205341184,2304495616,38318833664
945,8.784,4.038,8699904,102838272,4094001152,19039150080,2304503808,38420451328
946,21.202,3.506,98304,4911104,4233818112,18897788928,2304507904,38420926464
947,19.464,4.041,0,112943104,4388712448,18658328576,2304520192,38504611840
948,32.242,2.652,0,2961408,4535164928,18508607488,2304532480,38504853504
949,41.368,2.294,0,0,4703457280,18338967552,2304532480,38504882176
950,22.981,2.236,0,757760,4736864256,18302840832,2304532480,38505021440
951,5.384,1.461,0,106496,4776026112,18262818816,2304532480,38505029632
952,5.04,1.749,344064,540672,4823425024,18215231488,2304536576,38505041920
953,4.47,0.668,180224,90112,4867444736,18170728448,2304536576,38505312256
954,4.115,1.787,0,139264,4588040192,18423476224,2304536576,38532521984
955,0.665,1.205,0,0,4581974016,18429202432,2304536576,38532812800
956,0.458,1.206,0,0,4581560320,18429616128,2304536576,38532812800
957,0.25,1.208,0,0,4581814272,18429362176,2304536576,38532812800
958,0.333,0.208,0,0,4581838848,18429337600,2304536576,38532812800
959,0.292,1.376,0,274432,4581933056,18429214720,2304540672,38532816896
960,0.167,1.086,0,12288,4581707776,18429440000,2304540672,38532816896
961,0.499,1.124,0,0,4582244352,18428899328,2304540672,38532829184
962,0.25,0.875,0,458752,4583276544,18428268544,2304540672,38532435968
963,0.083,0.5,0,0,4582932480,18428612608,2304540672,38532435968
964,0.542,1.417,0,0,4585754624,18425769984,2304540672,38532440064
965,4.439,2.722,0,33284096,3964796928,19053453312,2304540672,38532218880
966,2.752,3.003,16384,4415488,3944153088,19078828032,2304548864,38531837952
967,2.933,2.22,0,2641920,3840376832,19428823040,2304548864,38291480576
968,5.019,2.281,0,1306624,3856625664,19385438208,2304548864,38318669824
969,8.03,5.604,0,36134912,4001947648,19238481920,2304552960,38319161344
970,11.998,3.93,8798208,102649856,4205551616,18926645248,2304573440,38420795392
971,20.233,3.372,0,4861952,4295217152,18835337216,2304577536,38421274624
972,21.9,3.899,0,114626560,4395339776,18649264128,2304581632,38505156608
973,31.297,2.552,0,1298432,4544925696,18496864256,2304593920,38505197568
974,43.583,2.583,0,0,4724252672,18316324864,2304593920,38505222144
975,23.25,2.208,0,757760,4737658880,18300592128,2304593920,38505345024
976,5.745,1.54,0,163840,4771901440,18265354240,2304593920,38505365504
977,5.505,0.876,344064,487424,4838068224,18198986752,2304593920,38505381888
978,4.428,1.295,180224,98304,4883075072,18153639936,2304593920,38505648128
979,4.108,2.116,0,126976,4602671104,18406141952,2304593920,38533017600
980,0.292,1.125,0,0,4602064896,18406739968,2304593920,38533025792
981,0.25,1.168,0,0,4601929728,18406875136,2304593920,38533025792
982,0.292,0.334,0,0,4602404864,18406400000,2304593920,38533025792
983,0.167,0.917,0,0,4602388480,18406416384,2304593920,38533025792
984,0.25,1.417,0,303104,4602679296,18406105088,2304593920,38533029888
985,0.375,1.25,0,12288,4603695104,18405085184,2304593920,38533029888
986,0.167,1.043,0,0,4603789312,18404990976,2304593920,38533029888
987,0.167,0.292,0,462848,4603211776,18405892096,2304598016,38532644864
988,0.376,1.336,0,0,4600520704,18409259008,2304598016,38532644864
989,0.5,1.251,0,0,4603183104,18406596608,2304598016,38532644864
990,4.399,2.723,0,33189888,3966619648,19050684416,2304606208,38532296704
991,2.627,2.752,16384,4259840,3947053056,19074383872,2304606208,38532259840
992,2.836,2.127,0,2650112,3855441920,19413241856,2304606208,38291709952
993,4.666,2.684,0,16384,3854557184,19386544128,2304606208,38319091712
994,6.388,3.591,0,35930112,3907428352,19332722688,2304626688,38319349760
995,13.599,6.095,0,73023488,4067721216,19094609920,2304638976,38390841344
996,15.973,3.078,8798208,34897920,4232503296,18897190912,2304643072,38421614592
997,18.706,2.53,0,112271360,4364460032,18677825536,2304643072,38505205760
998,29.785,3.77,0,3723264,4504956928,18536488960,2304659456,38505816064
999,34.28,2.296,0,0,4677308416,18362875904,2304659456,38505627648
1000,31.752,2.122,0,811008,4751138816,18286669824,2304667648,38505783296
1001,4.885,1.127,0,4096,4785127424,18251165696,2304667648,38505783296
1002,8.095,1.079,0,200704,4829290496,18206994432,2304667648,38505783296
1003,5.714,1.284,0,4079616,4834701312,18201079808,2304704512,38506004480
1004,5.887,1.617,524288,3428352,4845780992,18189553664,2304745472,38506668032
1005,8.465,1.66,0,573440,4894560256,18140741632,2304753664,38506741760
1006,6.268,1.619,0,143360,4618539008,18389082112,2304753664,38534131712
1007,2.792,0.917,0,0,4617998336,18389655552,2304753664,38534131712
1008,2.625,1.292,0,0,4618072064,18389581824,2304753664,38534131712
1009,0.25,1.293,0,0,4619767808,18387857408,2304753664,38534135808
1010,0.209,1.209,0,0,4620185600,18387447808,2304753664,38534135808
1011,0.292,0.167,0,307200,4619816960,18387804160,2304753664,38534148096
1012,0.209,1.126,0,0,4619485184,18388135936,2304753664,38534148096
1013,0.167,1.251,0,0,4620447744,18387169280,2304753664,38534152192
1014,0.292,1.168,0,462848,4620595200,18387013632,2304753664,38534152192
1015,0.167,0.918,0,0,4620562432,18387054592,2304753664,38534152192
1016,0.25,0.375,0,0,4620292096,18387714048,2304753664,38533763072
1017,4.122,2.29,16384,31551488,4570746880,18443530240,2304757760,38533378048
1018,3.349,3.014,0,4698112,3947024384,19072012288,2304757760,38533193728
1019,0.71,1.42,0,1265664,3947020288,19072663552,2304757760,38533156864
1020,0.125,0.709,0,0,3947630592,19072368640,2304757760,38533160960
1021,0.959,0.959,0,86016,3856932864,19163127808,2304757760,38533165056
1022,4.738,3.379,0,2646016,3848675328,19408936960,2304761856,38301954048
1023,4.776,2.575,0,33304576,3860287488,19379580928,2304770048,38319575040
1024,8.451,6.578,0,13860864,4040364032,19177996288,2304778240,38338994176
1025,15.585,2.439,8798208,56455168,4105207808,18991407104,2304778240,38455074816
1026,12.692,3.899,0,152002560,4267880448,18750300160,2304782336,38532468736
1027,26.686,3.988,0,1470464,4374339584,18668883968,2304786432,38505914368
1028,35.846,2.596,0,1490944,4564520960,18475732992,2304786432,38506147840
1029,43.617,2.453,0,1306624,4727087104,18312491008,2304786432,38505971712
1030,10.312,0.832,0,364544,4732821504,18305118208,2304790528,38506082304
1031,3.988,1.454,0,0,4774805504,18261598208,2304790528,38506086400
1032,5.899,1.579,0,172032,4811014144,18224414720,2304794624,38506143744
1033,5.821,1.497,0,888832,4844220416,18190917632,2304798720,38506233856
1034,3.865,1.413,0,4931584,4845907968,18188816384,2304823296,38506524672
1035,6.481,0.374,524288,1871872,4869734400,18164400128,2304843776,38506995712
1036,8.278,1.622,0,528384,4937531392,18096447488,2304843776,38507110400
1037,5.956,2.124,0,131072,4642775040,18363703296,2304843776,38534483968
1038,2.793,1.084,0,0,4628619264,18377842688,2304843776,38534483968
1039,3.253,1.126,0,0,4630179840,18376282112,2304843776,38534483968
1040,1.793,0.292,0,0,4633583616,18372874240,2304843776,38534488064
1041,0.209,1.126,0,12288,4634808320,18371637248,2304843776,38534500352
1042,0.499,1.54,0,319488,4630810624,18376359936,2304843776,38534500352
1043,0.209,1.334,0,0,4630753280,18376417280,2304843776,38534500352
1044,0.209,0.667,0,0,4631171072,18375999488,2304843776,38534500352
1045,0.167,0.708,0,434176,4631265280,18376298496,2304843776,38534107136
1046,0.209,1.043,0,0,4631478272,18376085504,2304843776,38534107136
1047,1.504,1.671,0,106496,4623147008,18384994304,2304843776,38534062080
1048,4.788,3.081,0,34926592,3946717184,19068194816,2304843776,38533578752
1049,1.676,1.466,16384,2457600,3934609408,19084423168,2304847872,38533496832
1050,1.214,1.508,0,1544192,3839963136,19180605440,2304847872,38533218304
1051,4.664,3.302,0,1130496,3837546496,19401949184,2304847872,38319640576
1052,4.827,3.038,0,35315712,3847315456,19391459328,2304847872,38319976448
1053,9.946,6.175,2654208,32079872,4021579776,19183845376,2304851968,38349897728
1054,12.126,1.827,6144000,106532864,4078129152,19017551872,2304860160,38455410688
1055,12.219,4.115,0,83574784,4250570752,18767130624,2304864256,38532706304
1056,21.85,2.974,0,192512,4336267264,18706665472,2304864256,38506131456
1057,33.915,2.951,0,1609728,4515250176,18525147136,2304864256,38506348544
1058,39.277,2.494,0,679936,4693151744,18345820160,2304864256,38506176512
1059,21.119,1.002,0,745472,4711772160,18325819392,2304864256,38506287104
1060,3.79,1.666,0,0,4751020032,18284797952,2304864256,38506332160
1061,8.861,1.656,0,172032,4787720192,18247086080,2304864256,38506352640
1062,8.354,1.496,0,1540096,4843892736,18191196160,2304868352,38506520576
1063,3.454,1.332,0,4706304,4845686784,18189180928,2304913408,38506745856
1064,7.018,0.498,327680,1765376,4845539328,18188984320,2304925696,38506962944
1065,6.694,2.107,0,151552,4597538816,18409353216,2304925696,38534418432
1066,3.168,1.209,0,0,4598312960,18408579072,2304925696,38534418432
1067,2.043,1.167,0,0,4604866560,18402025472,2304925696,38534418432
1068,0.209,1.209,0,0,4606103552,18400784384,2304925696,38534422528
1069,0.125,0.376,0,0,4606259200,18400628736,2304925696,38534422528
1070,0.208,1.167,0,290816,4606926848,18399956992,2304925696,38534422528
1071,0.375,1.125,0,0,4607000576,18399801344,2304925696,38534438912
1072,0.292,1.167,0,0,4606644224,18400157696,2304925696,38534438912
1073,0.209,0.834,0,0,4607643648,18399166464,2304925696,38534438912
1074,0.167,0.584,0,425984,4607504384,18399305728,2304925696,38534438912
1075,1.211,1.671,0,65536,4600815616,18406871040,2304925696,38534152192
1076,4.255,2.837,0,33005568,3951702016,19062366208,2304929792,38533820416
1077,2.996,2.871,16384,4276224,3935477760,19083251712,2304937984,38533648384
1078,0.125,0.25,0,0,3935584256,19083141120,2304937984,38533652480
1079,2.092,2.385,0,2670592,3848892416,19388276736,2304946176,38320377856
1080,4.272,2.447,0,81920,3849281536,19388891136,2304946176,38320013312
1081,5.681,3.509,0,35753984,3913072640,19324452864,2304958464,38320365568
1082,14.591,6.415,0,26521600,4017545216,19145080832,2304962560,38389989376
1083,16.108,1.781,0,152838144,4170047488,18881904640,2304966656,38497124352
1084,19.411,4.065,8798208,36655104,4370841600,18650365952,2304978944,38528061440
1085,28.548,3.61,0,2695168,4449988608,18596364288,2304978944,38501113856
1086,37.521,2.671,0,5832704,4620255232,18418561024,2304983040,38506569728
1087,27.85,1.921,0,630784,4696645632,18340438016,2304987136,38506659840
1088,6.164,0.875,0,172032,4744638464,18290278400,2304987136,38506721280
1089,7.663,1.541,0,143360,4787056640,18246651904,2304987136,38506725376
1090,8.202,1.45,0,2015232,4815503360,18217889792,2305003520,38506876928
1091,3.542,1.25,0,4730880,4817084416,18215800832,2305019904,38507233280
1092,7.372,1.166,327680,1314816,4840341504,18192236544,2305024000,38507413504
1093,6.139,1.244,0,131072,4588830720,18416214016,2305024000,38534787072
1094,3.126,1.417,0,0,4589805568,18415255552,2305024000,38534787072
1095,2.67,1.168,0,0,4596035584,18409025536,2305024000,38534787072
1096,0.25,1.251,0,0,4596391936,18408660992,2305024000,38534795264
1097,0.209,0.459,0,0,4597379072,18407673856,2305024000,38534795264
1098,0.208,0.834,0,319488,4596871168,18408181760,2305024000,38534795264
1099,0.167,1.252,0,0,4596715520,18408325120,2305024000,38534807552
1100,0.416,1.499,0,0,4593082368,18412310528,2305024000,38534803456
1101,0.125,1.252,0,0,4592795648,18412875776,2305024000,38534803456
1102,0.209,0.25,0,425984,4592951296,18413080576,2305024000,38534443008
1103,1.499,2.041,0,122880,4585390080,18420969472,2305024000,38534443008
1104,4.915,3.165,0,34590720,3960918016,19053154304,2305024000,38533963776
1105,1.841,2.092,16384,2592768,3856269312,19161075712,2305032192,38533988352
1106,4.194,3.198,0,2813952,3842301952,19421753344,2305032192,38293254144
1107,4.847,1.284,0,1167360,3849891840,19386937344,2305036288,38320373760
