timestamp,state,event,test,time_taken
"2019-05-13 17:17:48","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__parent_metadata",52.05
"2019-05-13 17:17:50","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__parent_metadata",56.378
"2019-05-13 17:18:02","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__parent_metadata",34.992
"2019-05-13 17:18:03","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__parent_metadata",37.941
"2019-05-13 17:18:16","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__parent_metadata",41.568
"2019-05-13 17:18:18","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__version",42.19
"2019-05-13 17:18:22","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__version",46.82
"2019-05-13 17:18:23","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__version",45.479
"2019-05-13 17:18:29","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__version",46.506
"2019-05-13 17:18:30","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__version",45.958
"2019-05-13 17:18:34","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__change_log",46.301
"2019-05-13 17:18:36","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__version",48.257
"2019-05-13 17:18:38","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__change_log",47.402
"2019-05-13 17:18:38","UploadFilesAndAddMetadataUnit","state_create_start","",0
"2019-05-13 17:18:41","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__change_log",38.724
"2019-05-13 17:18:43","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__change_log",39.503
"2019-05-13 17:18:53","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__change_log",34.595
"2019-05-13 17:18:53","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__change_log",37.257
"2019-05-13 17:19:04","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder2.__restore_metadata_version",41.391
"2019-05-13 17:19:05","AddMetadataToFoldersUnit","test_concluded","publicProject.data.testFolder1.__restore_metadata_version",42.757
"2019-05-13 17:19:16","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder1.__restore_metadata_version",47.365
"2019-05-13 17:19:16","AddMetadataToFoldersUnit","test_concluded","privateProject.data.testFolder2.__restore_metadata_version",46.589
"2019-05-13 17:19:17","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder1.__restore_metadata_version",42.615
"2019-05-13 17:19:17","AddMetadataToFoldersUnit","test_concluded","metadataonlyProject.data.testFolder2.__restore_metadata_version",41.611
"2019-05-13 17:19:29","CreateFilesUnit","test_concluded","unfavorite_descriptor_from_quick_list_for_project",46.647
"2019-05-13 17:19:30","CreateFilesUnit","test_concluded","select_ontology_manually",49.177
"2019-05-13 17:19:33","CreateFilesUnit","test_concluded","unhide_descriptor_from_quick_list_for_user",39.589
"2019-05-13 17:19:35","CreateFilesUnit","test_concluded","unhide_descriptor_from_quick_list_for_project",41.967
"2019-05-13 17:19:47","CreateFilesUnit","test_concluded","acceptDescriptorFromQuickListWhileItWasAProjectFavorite",41.614
"2019-05-13 17:19:53","UploadFilesAndAddMetadataUnit","state_create_complete","",75.843
"2019-05-13 17:19:54","CreateFilesUnit","test_concluded","acceptDescriptorFromQuickListWhileItWasAUserFavorite",37.898
"2019-05-13 17:19:58","CreateFilesUnit","test_concluded","acceptDescriptorFromQuickList",54.413
"2019-05-13 17:19:59","CreateFilesUnit","test_concluded","acceptDescriptorFromManualList",42.023
"2019-05-13 17:20:03","CreateFilesUnit","test_concluded","acceptDescriptorFromQuickListWhileItWasAUserAndProjectFavorite",47.005
"2019-05-13 17:20:13","CreateFilesUnit","test_concluded","accept_descriptor_from_autocomplete",40.065
"2019-05-13 17:20:13","CreateFilesUnit","test_concluded","select_descriptor_from_manual_list",38.882
"2019-05-13 17:20:14","CreateFilesUnit","test_concluded","accept_descriptor_from_manual_list_while_it_was_a_user_and_project_favorite",43.824
"2019-05-13 17:20:19","CreateFilesUnit","test_concluded","accept_descriptor_from_manual_list_while_it_was_a_user_favorite",50.022
"2019-05-13 17:20:21","CreateFilesUnit","test_concluded","accept_smart_descriptor_in_metadata_editor",34.263
"2019-05-13 17:20:33","CreateFilesUnit","test_concluded","delete_descriptor_in_metadata_editor",39.66
"2019-05-13 17:20:41","CreateFilesUnit","test_concluded","fill_in_descriptor_from_manual_list_while_it_was_a_project_favorite",42.482
"2019-05-13 17:20:44","CreateFilesUnit","test_concluded","fill_in_descriptor_from_manual_list_in_metadata_editor",50.014
"2019-05-13 17:20:51","CreateFilesUnit","test_concluded","fill_in_descriptor_from_quick_list_in_metadata_editor",38.624
"2019-05-13 17:20:53","CreateFilesUnit","test_concluded","fill_in_descriptor_from_quick_list_while_it_was_a_project_favorite",39.254
"2019-05-13 17:20:53","CreateManualPostForAllProjectTypesUnit","state_create_start","",0
"2019-05-13 17:20:55","CreateFilesUnit","test_concluded","fill_in_descriptor_from_manual_list_while_it_was_a_user_favorite",56.2
"2019-05-13 17:20:56","CreateFilesUnit","test_concluded","fill_in_descriptor_from_quick_list_while_it_was_a_user_and_project_favorite",36.7
"2019-05-13 17:20:57","CreateFilesUnit","test_concluded","fill_in_descriptor_from_quick_list_while_it_was_a_user_favorite",43.78
"2019-05-13 17:21:05","CreateFilesUnit","test_concluded","delete_all",31.481
"2019-05-13 17:21:09","CreateFilesUnit","test_concluded","fill_in_inherited_descriptor",48.103
"2019-05-13 17:21:12","CreateFilesUnit","test_concluded","publicProject.__delete",30.731
"2019-05-13 17:21:16","CreateFilesUnit","test_concluded","metadataOnlyProject.__delete",32.122
"2019-05-13 17:21:18","CreateFilesUnit","test_concluded","privateProject.__delete",26.919
